id,timestamp,x,y,sensor-id
4,2021-01-01 00:00:00,12.198956348116628, 49.681576535583936, 72
4,2021-01-01 00:05:00,12.199019760514803, 49.68160027575692, 73
4,2021-01-01 00:10:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 00:15:00,12.199004556910577, 49.68152108103849, 76
4,2021-01-01 00:20:00,12.198941144512402, 49.68149734086552, 75
4,2021-01-01 00:25:00,12.19898935330635, 49.68144188632006, 79
4,2021-01-01 00:30:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 00:35:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 00:40:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 00:45:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 00:50:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 00:55:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:00:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:05:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:10:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:15:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:20:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:25:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:30:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:35:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:40:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:45:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:50:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 01:55:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:00:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:05:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:10:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:15:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:20:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:25:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:30:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:35:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:40:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:45:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:50:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 02:55:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:00:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:05:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:10:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:15:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:20:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:25:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:30:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:35:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:40:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:45:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:50:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 03:55:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 04:00:00,12.199022358496071, 49.681307237056174, 86
4,2021-01-01 04:05:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 04:10:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 04:15:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 04:20:00,12.199052765704526, 49.681465626493036, 80
4,2021-01-01 04:25:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 04:30:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 04:35:00,12.199085770894246, 49.68133097722916, 87
4,2021-01-01 04:40:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 04:45:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 04:50:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 04:55:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:00:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:05:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:10:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:15:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:20:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:25:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:30:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:35:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:40:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:45:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:50:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 05:55:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 06:00:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 06:05:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 06:10:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 06:15:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 06:20:00,12.19898935330635, 49.68144188632006, 79
4,2021-01-01 06:25:00,12.198941144512402, 49.68149734086552, 75
4,2021-01-01 06:30:00,12.198941144512402, 49.68149734086552, 75
4,2021-01-01 06:35:00,12.198941144512402, 49.68149734086552, 75
4,2021-01-01 06:40:00,12.198892935718451, 49.68155279541097, 71
4,2021-01-01 06:45:00,12.198844726924502, 49.681608249956426, 67
4,2021-01-01 06:50:00,12.198908139322679, 49.6816319901294, 68
4,2021-01-01 06:55:00,12.198956348116628, 49.681576535583936, 72
4,2021-01-01 07:00:00,12.199019760514803, 49.68160027575692, 73
4,2021-01-01 07:05:00,12.199019760514803, 49.68160027575692, 73
4,2021-01-01 07:10:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 07:15:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 07:20:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 07:25:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 07:30:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 07:35:00,12.1991161781027, 49.68148936666601, 81
4,2021-01-01 07:40:00,12.1991161781027, 49.68148936666601, 81
4,2021-01-01 07:45:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 07:50:00,12.199146638222231, 49.68165036696969, 24
4,2021-01-01 07:55:00,12.199423700256421, 49.68165036696969, 25
4,2021-01-01 08:00:00,12.199700762290611, 49.68165036696969, 26
4,2021-01-01 08:05:00,12.199700762290611, 49.681832185151514, 31
4,2021-01-01 08:10:00,12.199700762290611, 49.681832185151514, 31
4,2021-01-01 08:15:00,12.199977824324801, 49.681832185151514, 32
4,2021-01-01 08:20:00,12.199977824324801, 49.681832185151514, 32
4,2021-01-01 08:25:00,12.199977824324801, 49.68201400333333, 40
4,2021-01-01 08:30:00,12.199977824324801, 49.681832185151514, 32
4,2021-01-01 08:35:00,12.200254886358989, 49.68165036696969, 28
4,2021-01-01 08:40:00,12.199977824324801, 49.68165036696969, 27
4,2021-01-01 08:45:00,12.199977824324801, 49.681468548787876, 19
4,2021-01-01 08:50:00,12.200254886358989, 49.681468548787876, 20
4,2021-01-01 08:55:00,12.200254886358989, 49.681468548787876, 20
4,2021-01-01 09:00:00,12.200254886358989, 49.681468548787876, 20
4,2021-01-01 09:05:00,12.200531948393179, 49.681468548787876, 21
4,2021-01-01 09:10:00,12.200531948393179, 49.68128673060606, 14
4,2021-01-01 09:15:00,12.200531948393179, 49.68128673060606, 14
4,2021-01-01 09:20:00,12.200809010427369, 49.68110491242424, 7
4,2021-01-01 09:25:00,12.200809010427369, 49.68110491242424, 7
4,2021-01-01 09:30:00,12.200809010427369, 49.68110491242424, 7
4,2021-01-01 09:35:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 09:40:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 09:45:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 09:50:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 09:55:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 10:00:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 10:05:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 10:10:00,12.200531948393179, 49.68110491242424, 6
4,2021-01-01 10:15:00,12.200254886358989, 49.68110491242424, 5
4,2021-01-01 10:20:00,12.200254886358989, 49.68110491242424, 5
4,2021-01-01 10:25:00,12.200254886358989, 49.68110491242424, 5
4,2021-01-01 10:30:00,12.199977824324801, 49.68110491242424, 4
4,2021-01-01 10:35:00,12.199977824324801, 49.68110491242424, 4
4,2021-01-01 10:40:00,12.199977824324801, 49.68128673060606, 12
4,2021-01-01 10:45:00,12.199977824324801, 49.68128673060606, 12
4,2021-01-01 10:50:00,12.199977824324801, 49.68128673060606, 12
4,2021-01-01 10:55:00,12.199977824324801, 49.68128673060606, 12
4,2021-01-01 11:00:00,12.199700762290611, 49.68128673060606, 11
4,2021-01-01 11:05:00,12.199977824324801, 49.68128673060606, 12
4,2021-01-01 11:10:00,12.199977824324801, 49.68128673060606, 12
4,2021-01-01 11:15:00,12.200254886358989, 49.68128673060606, 13
4,2021-01-01 11:20:00,12.200254886358989, 49.68128673060606, 13
4,2021-01-01 11:25:00,12.200254886358989, 49.68128673060606, 13
4,2021-01-01 11:30:00,12.200254886358989, 49.68128673060606, 13
4,2021-01-01 11:35:00,12.200254886358989, 49.68128673060606, 13
4,2021-01-01 11:40:00,12.199977824324801, 49.68128673060606, 12
4,2021-01-01 11:45:00,12.199977824324801, 49.681468548787876, 19
4,2021-01-01 11:50:00,12.199977824324801, 49.681468548787876, 19
4,2021-01-01 11:55:00,12.199700762290611, 49.681468548787876, 18
4,2021-01-01 12:00:00,12.199700762290611, 49.681468548787876, 18
4,2021-01-01 12:05:00,12.199700762290611, 49.681468548787876, 18
4,2021-01-01 12:10:00,12.199700762290611, 49.68165036696969, 26
4,2021-01-01 12:15:00,12.199423700256421, 49.68165036696969, 25
4,2021-01-01 12:20:00,12.199423700256421, 49.68165036696969, 25
4,2021-01-01 12:25:00,12.199146638222231, 49.68165036696969, 24
4,2021-01-01 12:30:00,12.199146638222231, 49.681468548787876, 17
4,2021-01-01 12:35:00,12.199146638222231, 49.681468548787876, 17
4,2021-01-01 12:40:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 12:45:00,12.1991161781027, 49.68148936666601, 81
4,2021-01-01 12:50:00,12.199052765704526, 49.681465626493036, 80
4,2021-01-01 12:55:00,12.1991161781027, 49.68148936666601, 81
4,2021-01-01 13:00:00,12.19916438689665, 49.681433912120546, 85
4,2021-01-01 13:05:00,12.19916438689665, 49.681433912120546, 85
4,2021-01-01 13:10:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:15:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:20:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:25:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:30:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:35:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:40:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:45:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:50:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 13:55:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 14:00:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 14:05:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 14:10:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 14:15:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 14:20:00,12.19916438689665, 49.681433912120546, 85
4,2021-01-01 14:25:00,12.1991161781027, 49.68148936666601, 81
4,2021-01-01 14:30:00,12.199052765704526, 49.681465626493036, 80
4,2021-01-01 14:35:00,12.1991161781027, 49.68148936666601, 81
4,2021-01-01 14:40:00,12.1991161781027, 49.68148936666601, 81
4,2021-01-01 14:45:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 14:50:00,12.199067969308752, 49.68154482121146, 77
4,2021-01-01 14:55:00,12.199019760514803, 49.68160027575692, 73
4,2021-01-01 15:00:00,12.198971551720856, 49.68165573030237, 69
4,2021-01-01 15:05:00,12.198908139322679, 49.6816319901294, 68
4,2021-01-01 15:10:00,12.198844726924502, 49.681608249956426, 67
4,2021-01-01 15:15:00,12.198892935718451, 49.68155279541097, 71
4,2021-01-01 15:20:00,12.198941144512402, 49.68149734086552, 75
4,2021-01-01 15:25:00,12.198877732114225, 49.68147360069255, 74
4,2021-01-01 15:30:00,12.198877732114225, 49.68147360069255, 74
4,2021-01-01 15:35:00,12.198877732114225, 49.68147360069255, 74
4,2021-01-01 15:40:00,12.198877732114225, 49.68147360069255, 74
4,2021-01-01 15:45:00,12.198941144512402, 49.68149734086552, 75
4,2021-01-01 15:50:00,12.19898935330635, 49.68144188632006, 79
4,2021-01-01 15:55:00,12.19898935330635, 49.68144188632006, 79
4,2021-01-01 16:00:00,12.19898935330635, 49.68144188632006, 79
4,2021-01-01 16:05:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 16:10:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 16:15:00,12.1990375621003, 49.681386431774605, 83
4,2021-01-01 16:20:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 16:25:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 16:30:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 16:35:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 16:40:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 16:45:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 16:50:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 16:55:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 17:00:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 17:05:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 17:10:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 17:15:00,12.199100974498474, 49.681410171947576, 84
4,2021-01-01 17:20:00,12.199100974498474, 49.681410171947576, 84
